"","County","GEOID10","UniqueID_2cnty","SqMiles","ALAND10","AWATER10","TotPop","PopOver18","MaleOver18","FemOver18","Estimate_MedianIncome_2015","Perc_BachelorsDeg_and_higher","White_and_combination","White_only","MedianAge_Total","MedianAge_Male","MedianAge_Female","Bernie","Hillary","Trump","Kasich","Cruz","County.1","Trump_twt","Kasich_twt","Cruz_twt","Hillary_twt","Bernie_twt","Unclear_twt","d17_Bernie","d18_Bernie","d19b4_Bernie","d20_Bernie","d19aft_Bernie","d17_Cruz","d18_Cruz","d19b4_Cruz","d20_Cruz","d19aft_Cruz","d17_Hillary","d18_Hillary","d19b4_Hillary","d20_Hillary","d19aft_Hillary","d17_Kasich","d18_Kasich","d19b4_Kasich","d20_Kasich","d19aft_Kasich","d17_Trump","d18_Trump","d19b4_Trump","d20_Trump","d19aft_Trump","d17_Unclear","d18_Unclear","d19b4_Unclear","d20_Unclear","d19aft_Unclear","AllTweets","BeforeElectionCalled_Bernie","BeforeElectionCalled_Hillary","BeforeElectionCalled_Cruz","BeforeElectionCalled_Kasich","BeforeElectionCalled_Trump","TotRTwt","TotTwt","TotDTwt","Cruz_VS","Trump_VS","Kasich_VS","Bernie_VS","Hillary_VS","Bernie_TS17","Hillary_TS17","Cruz_TS17","Trump_TS17","Kasich_TS17","Bernie_TS18","Hillary_TS18","Cruz_TS18","Trump_TS18","Kasich_TS18","Bernie_TS19b4","Hillary_TS19b4","Cruz_TS19b4","Trump_TS19b4","Kasich_TS19b4","Bernie_TS19aft_u","Hillary_TS19aft_u","Cruz_TS19aft_u","Trump_TS19aft_u","Kasich_TS19aft_u","Bernie_TS20","Hillary_TS20","Cruz_TS20","Trump_TS20","Kasich_TS20","Bernie_TS","Hillary_TS","Cruz_TS","Trump_TS","Kasich_TS","Bernie_TS_b4","Hillary_TS_b4","Cruz_TS_b4","Trump_TS_b4","Kasich_TS_b4","Candidate_VS","Candidate_TS17","Candidate_TS18","Candidate_TS19b4","Candidate_TS19aft_u","Candidate_TS20","Candidate_TS_b4","Candidate_TS","CANDIDATE"
"21","Hamilton",36041,"Hamilton",1717,4447975965,234214069,4836,4041,2037,2004,48243,24.5,4755,4705,51.3,50.9,51.8,245,141,565,326,210,"Hamilton",186,12,65,204,214,89,53,48,57,45,11,12,17,18,9,9,43,88,28,21,24,1,5,6,0,0,28,55,43,21,39,18,26,22,13,10,770,158,159,47,12,126,263,681,418,0.190735694822888,0.513169845594914,0.296094459582198,0.634715025906736,0.365284974093264,0.552083333333333,0.447916666666667,0.292682926829268,0.682926829268293,0.024390243902439,0.352941176470588,0.647058823529412,0.220779220779221,0.714285714285714,0.0649350649350649,0.670588235294118,0.329411764705882,0.26865671641791,0.641791044776119,0.0895522388059701,0.314285714285714,0.685714285714286,0.1875,0.8125,0,0.681818181818182,0.318181818181818,0.3,0.7,0,0.511961722488038,0.488038277511962,0.247148288973384,0.707224334600761,0.0456273764258555,0.498422712933754,0.501577287066246,0.254054054054054,0.681081081081081,0.0648648648648649,0.513169845594914,0.682926829268293,0.714285714285714,0.641791044776119,0.8125,0.7,0.681081081081081,0.707224334600761,"TRUMP"
"22","Herkimer",36043,"Herkimer",1411,3655689412,120400469,64519,50221,24355,25866,46229,22.4,63066,62320,42.1,41.1,43.1,1873,1507,4193,1877,1042,"Herkimer",31,9,26,14,12,7,2,2,7,1,0,3,10,8,5,0,5,3,4,1,1,1,6,1,0,1,1,12,14,2,2,1,1,0,3,2,99,11,12,21,8,27,66,92,26,0.146512935883015,0.589566929133858,0.263920134983127,0.55414201183432,0.44585798816568,0.285714285714286,0.714285714285714,0.6,0.2,0.2,0.4,0.6,0.357142857142857,0.428571428571429,0.214285714285714,0.636363636363636,0.363636363636364,0.347826086956522,0.608695652173913,0.0434782608695652,0,1,0,0.666666666666667,0.333333333333333,0.5,0.5,0.714285714285714,0.285714285714286,0,0.461538461538462,0.538461538461538,0.393939393939394,0.46969696969697,0.136363636363636,0.478260869565217,0.521739130434783,0.375,0.482142857142857,0.142857142857143,0.589566929133858,0.2,0.428571428571429,0.608695652173913,0.666666666666667,0.285714285714286,0.482142857142857,0.46969696969697,"TRUMP"
"23","Jefferson",36045,"Jefferson",1269,3285632368,1524548726,116229,86596,44198,42398,49505,20.7,105977,103047,32.6,31.2,34.2,2656,2579,5190,2860,1235,"Jefferson",114,8,132,46,24,66,4,1,12,3,4,60,33,11,11,17,7,20,13,5,1,2,3,2,0,1,36,20,24,16,18,30,16,9,4,7,390,17,40,104,7,80,254,324,70,0.133010231556274,0.558966074313409,0.308023694130318,0.507354345749761,0.492645654250239,0.363636363636364,0.636363636363636,0.612244897959184,0.36734693877551,0.0204081632653061,0.0476190476190476,0.952380952380952,0.589285714285714,0.357142857142857,0.0535714285714286,0.48,0.52,0.297297297297297,0.648648648648649,0.0540540540540541,0.8,0.2,0.472222222222222,0.5,0.0277777777777778,0.375,0.625,0.407407407407407,0.592592592592593,0,0.342857142857143,0.657142857142857,0.519685039370079,0.448818897637795,0.031496062992126,0.298245614035088,0.701754385964912,0.544502617801047,0.418848167539267,0.0366492146596859,0.558966074313409,0.36734693877551,0.357142857142857,0.648648648648649,0.5,0.592592592592593,0.418848167539267,0.448818897637795,"TRUMP"
"24","Kings",36047,"Kings",71,183412016,67602622,2504700,1910322,878643,1031679,48201,32.8,1120592,1072041,34.1,32.4,35.7,123872,183662,15920,4024,4872,"Kings",5242,218,1559,5040,4579,1660,926,1038,1840,343,432,188,348,447,366,210,822,1215,1393,520,1090,40,57,70,21,30,764,1275,1538,853,812,312,367,374,295,312,18298,3804,3430,983,167,3577,7019,16638,9619,0.196324951644101,0.641521598968407,0.162153449387492,0.402791236090969,0.597208763909031,0.52974828375286,0.47025171624714,0.189516129032258,0.770161290322581,0.0403225806451613,0.460719041278296,0.539280958721704,0.207142857142857,0.758928571428571,0.0339285714285714,0.569130838230745,0.430869161769255,0.217518248175182,0.748418491484185,0.0340632603406326,0.283837056504599,0.716162943495401,0.199619771863118,0.771863117870722,0.0285171102661597,0.397450753186559,0.602549246813441,0.295161290322581,0.687903225806452,0.0169354838709677,0.476037010084208,0.523962989915792,0.222111411882034,0.746830032768201,0.0310585553497649,0.525850152059718,0.474149847940282,0.207954305056061,0.756716733657711,0.0353289612862281,0.641521598968407,0.770161290322581,0.758928571428571,0.748418491484185,0.771863117870722,0.687903225806452,0.756716733657711,0.746830032768201,"TRUMP"
"25","Lewis",36049,"Lewis",1275,3301404174,39580834,27087,20384,10256,10128,49819,15.2,26686,26465,40.2,39.7,40.7,703,492,1643,898,476,"Lewis",8,10,1,1,1,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,3,3,2,0,0,1,5,1,1,0,1,0,0,1,23,1,1,0,8,6,19,21,2,0.157772621809745,0.544580709313888,0.297646668876367,0.588284518828452,0.411715481171548,0,1,0,0,1,0,0,0,0.25,0.75,1,0,0,0.625,0.375,0,0,0,1,0,0,0,0.25,0.25,0.5,0.5,0.5,0.0526315789473684,0.421052631578947,0.526315789473684,0.5,0.5,0,0.428571428571429,0.571428571428571,0.544580709313888,0,0.25,0.625,1,0.25,0.428571428571429,0.421052631578947,"TRUMP"
"26","Livingston",36051,"Livingston",632,1636257346,22005748,65393,52176,26028,26148,51734,23.6,62245,61363,39.8,38.9,40.8,2516,1685,3957,1724,1329,"Livingston",45,4,26,79,130,33,25,36,35,24,10,1,12,5,5,3,34,13,4,17,11,1,1,0,2,0,1,15,9,7,13,11,8,3,8,3,317,96,51,18,2,25,75,284,209,0.189586305278174,0.564479315263909,0.245934379457917,0.598905022613663,0.401094977386337,0.423728813559322,0.576271186440678,0.333333333333333,0.333333333333333,0.333333333333333,0.73469387755102,0.26530612244898,0.428571428571429,0.535714285714286,0.0357142857142857,0.897435897435897,0.102564102564103,0.357142857142857,0.642857142857143,0,0.476190476190476,0.523809523809524,0.1875,0.8125,0,0.585365853658537,0.414634146341463,0.357142857142857,0.5,0.142857142857143,0.62200956937799,0.37799043062201,0.346666666666667,0.6,0.0533333333333333,0.653061224489796,0.346938775510204,0.4,0.555555555555556,0.0444444444444444,0.564479315263909,0.333333333333333,0.535714285714286,0.642857142857143,0.8125,0.5,0.555555555555556,0.6,"TRUMP"
"27","Madison",36053,"Madison",655,1696033233,16681306,73442,57437,27931,29506,54145,26.2,70644,69740,39.5,38.7,40.3,2528,2039,3108,2214,1358,"Madison",14,0,13,12,8,7,1,0,6,0,1,0,1,9,3,0,1,4,4,0,3,0,0,0,0,0,2,5,5,1,1,4,0,2,1,0,54,7,9,10,0,12,27,47,20,0.203293413173653,0.465269461077844,0.331437125748503,0.553536238230786,0.446463761769214,0.5,0.5,0,1,0,0,1,0.166666666666667,0.833333333333333,0,0.6,0.4,0.642857142857143,0.357142857142857,0,0.25,0.75,0,1,0,0,0,0.75,0.25,0,0.4,0.6,0.481481481481481,0.518518518518518,0,0.4375,0.5625,0.454545454545455,0.545454545454545,0,0.465269461077844,1,0.833333333333333,0.357142857142857,1,0.25,0.545454545454545,0.518518518518518,"TRUMP"
"28","Monroe",36055,"Monroe",657,1702154292,1837658838,744344,575645,273039,302606,52553,36.2,582035,566535,38.5,36.6,40,36490,39310,28034,16870,9537,"Monroe",1894,150,503,922,914,599,141,224,404,61,84,107,143,90,137,26,167,279,249,61,166,12,57,32,45,4,202,619,400,389,284,101,154,157,110,77,4982,769,695,340,101,1221,2547,4383,1836,0.175180470601201,0.514942782094377,0.309876747304421,0.481398416886544,0.518601583113456,0.457792207792208,0.542207792207792,0.333333333333333,0.629283489096573,0.0373831775700935,0.445328031809145,0.554671968190855,0.174603174603175,0.755799755799756,0.0695970695970696,0.618683001531394,0.381316998468606,0.172413793103448,0.766283524904215,0.0613026819923372,0.336,0.664,0.0828025477707006,0.904458598726115,0.0127388535031847,0.5,0.5,0.239929947460595,0.681260945709282,0.0788091068301226,0.497821350762527,0.502178649237473,0.197487239890067,0.743619945033373,0.0588928150765607,0.525273224043716,0.474726775956284,0.204572803850782,0.734657039711191,0.0607701564380265,0.514942782094377,0.629283489096573,0.755799755799756,0.766283524904215,0.904458598726115,0.681260945709282,0.734657039711191,0.743619945033373,"TRUMP"
"29","Montgomery",36057,"Montgomery",403,1043875858,18939233,50219,38418,18395,20023,43764,16.2,46382,45519,40.8,39.4,42.3,1732,1298,2039,865,793,"Montgomery",24,2,14,209,42,33,5,8,21,6,2,1,2,7,3,1,19,21,69,33,67,1,0,0,0,1,4,5,10,2,3,6,3,12,5,7,324,34,109,10,1,19,40,291,251,0.21449824181769,0.551528266161753,0.233973492020557,0.571617161716172,0.428382838283828,0.208333333333333,0.791666666666667,0.166666666666667,0.666666666666667,0.166666666666667,0.275862068965517,0.724137931034483,0.285714285714286,0.714285714285714,0,0.233333333333333,0.766666666666667,0.411764705882353,0.588235294117647,0,0.0289855072463768,0.971014492753623,0.2,0.6,0.2,0.153846153846154,0.846153846153846,0.6,0.4,0,0.167330677290837,0.832669322709163,0.35,0.6,0.05,0.237762237762238,0.762237762237762,0.333333333333333,0.633333333333333,0.0333333333333333,0.551528266161753,0.666666666666667,0.714285714285714,0.588235294117647,0.6,0.4,0.633333333333333,0.6,"TRUMP"
"30","Nassau",36059,"Nassau",285,737411094,436460605,1339532,1027952,488149,539803,99465,42.8,1000818,977577,41.1,39.5,42.7,44731,74870,69692,22722,9902,"Nassau",840,39,176,469,311,263,53,90,117,29,22,39,36,51,30,20,73,99,140,60,97,4,9,13,8,5,121,186,273,132,128,44,62,44,50,63,2098,260,312,126,26,580,1055,1835,780,0.096778607451425,0.681144689002698,0.222076703545877,0.374001889616308,0.625998110383692,0.420634920634921,0.579365079365079,0.23780487804878,0.73780487804878,0.024390243902439,0.476190476190476,0.523809523809524,0.155844155844156,0.805194805194805,0.038961038961039,0.455252918287938,0.544747081712062,0.1513353115727,0.810089020771513,0.0385756676557863,0.184873949579832,0.815126050420168,0.130718954248366,0.836601307189543,0.0326797385620915,0.325842696629214,0.674157303370786,0.176470588235294,0.776470588235294,0.0470588235294118,0.398717948717949,0.601282051282051,0.166824644549763,0.796208530805687,0.0369668246445498,0.454545454545455,0.545454545454545,0.172131147540984,0.792349726775956,0.0355191256830601,0.681144689002698,0.73780487804878,0.805194805194805,0.810089020771513,0.836601307189543,0.776470588235294,0.792349726775956,0.796208530805687,"TRUMP"
"31","New York",36061,"NewYork",23,59126033,27873331,1585873,1351438,625506,725932,72871,59.9,956864,911073,36.4,36,36.8,98194,190806,11196,12181,3586,"NewYork",58307,1619,12773,26039,19880,11253,3551,4638,7958,1902,1831,2265,3442,3433,2573,1060,4093,6432,7094,3394,5026,288,370,540,237,184,11881,14939,16588,9340,5559,2201,2746,2533,2093,1680,129871,16147,17619,9140,1198,43408,72699,118618,45919,0.13299707005897,0.415235693357564,0.451767236583466,0.339771626297578,0.660228373702422,0.4645473574045,0.5354526425955,0.156921158376057,0.823125952611889,0.0199528890120549,0.418970189701897,0.581029810298103,0.183563543277692,0.796704175777292,0.0197322809450163,0.52870050491629,0.47129949508371,0.166966587228248,0.806770098730606,0.0262633140411459,0.267026396383258,0.732973603616742,0.155813611641923,0.817139497280612,0.0270468910774658,0.359138972809668,0.640861027190332,0.211769547325103,0.768724279835391,0.0195061728395062,0.432936257322677,0.567063742677323,0.175697052229054,0.802033040344434,0.0222699074265121,0.478202926020257,0.521797073979743,0.170059167193838,0.807650801920143,0.0222900308860194,0.415235693357564,0.823125952611889,0.796704175777292,0.806770098730606,0.817139497280612,0.768724279835391,0.807650801920143,0.802033040344434,"TRUMP"
"32","Niagara",36063,"Niagara",522,1352903595,1598826734,216469,169979,81256,88723,49449,23.2,195911,191673,41.9,40.5,43.2,9294,8202,11450,3321,2406,"Niagara",365,7,44,72,63,36,15,22,17,3,6,3,17,17,4,3,13,15,11,12,21,2,3,2,0,0,20,197,81,22,45,4,11,8,8,5,587,54,39,37,7,298,416,551,135,0.140071025208127,0.666589043488386,0.193339931303487,0.531207133058985,0.468792866941015,0.535714285714286,0.464285714285714,0.12,0.8,0.08,0.594594594594595,0.405405405405405,0.0783410138248848,0.907834101382488,0.0138248847926267,0.607142857142857,0.392857142857143,0.17,0.81,0.02,0.222222222222222,0.777777777777778,0.0625,0.9375,0,0.2,0.8,0.153846153846154,0.846153846153846,0,0.466666666666667,0.533333333333333,0.105769230769231,0.877403846153846,0.0168269230769231,0.580645161290323,0.419354838709677,0.108187134502924,0.871345029239766,0.0204678362573099,0.666589043488386,0.8,0.907834101382488,0.81,0.9375,0.846153846153846,0.871345029239766,0.877403846153846,"TRUMP"
"33","Oneida",36065,"Oneida",1212,3140175831,117138182,234878,183501,90691,92810,48246,23.2,208959,204679,40.8,39.3,42.4,7739,6586,11332,5398,3335,"Oneida",315,22,99,262,258,87,37,65,67,80,9,14,27,41,13,4,40,77,91,24,30,1,11,5,2,3,48,95,102,28,42,14,20,22,18,13,1043,169,208,82,17,245,436,956,520,0.166209818091204,0.564764515325193,0.269025666583603,0.540244328097731,0.459755671902269,0.480519480519481,0.519480519480519,0.222222222222222,0.761904761904762,0.0158730158730159,0.457746478873239,0.542253521126761,0.203007518796992,0.714285714285714,0.0827067669172932,0.424050632911392,0.575949367088608,0.277027027027027,0.689189189189189,0.0337837837837838,0.230769230769231,0.769230769230769,0.0816326530612245,0.857142857142857,0.0612244897959184,0.769230769230769,0.230769230769231,0.302325581395349,0.651162790697674,0.0465116279069767,0.496153846153846,0.503846153846154,0.227064220183486,0.722477064220184,0.0504587155963303,0.448275862068966,0.551724137931034,0.238372093023256,0.712209302325581,0.0494186046511628,0.564764515325193,0.761904761904762,0.714285714285714,0.689189189189189,0.857142857142857,0.651162790697674,0.712209302325581,0.722477064220184,"TRUMP"
"34","Onondaga",36067,"Onondaga",778,2016019983,70521368,467026,359771,170183,189588,55092,34.1,390050,378885,38.6,37,39.9,19186,21786,15155,12055,6075,"Onondaga",1144,247,333,1340,421,258,41,89,218,42,31,71,101,77,66,18,100,324,634,175,107,11,194,26,7,9,190,276,349,166,163,48,72,53,50,35,3743,348,1058,249,231,815,1724,3485,1761,0.182514646237044,0.455310199789695,0.362175153973261,0.468271014351264,0.531728985648736,0.290780141843972,0.709219858156028,0.261029411764706,0.698529411764706,0.0404411764705882,0.215496368038741,0.784503631961259,0.176882661996497,0.483362521891419,0.339754816112084,0.255868544600939,0.744131455399061,0.170353982300885,0.77212389380531,0.0575221238938053,0.22463768115942,0.77536231884058,0.0947368421052632,0.857894736842105,0.0473684210526316,0.193548387096774,0.806451612903226,0.276150627615063,0.694560669456067,0.0292887029288703,0.239068710959682,0.760931289040318,0.193155452436195,0.663573085846868,0.143271461716937,0.2475106685633,0.7524893314367,0.192277992277992,0.629343629343629,0.178378378378378,0.455310199789695,0.698529411764706,0.483362521891419,0.77212389380531,0.857894736842105,0.694560669456067,0.629343629343629,0.663573085846868,"TRUMP"
"35","Ontario",36069,"Ontario",644,1668121832,47814148,107931,83631,40296,43335,57416,31.7,102741,101078,42.1,41,43.2,4445,4040,5558,3380,2061,"Ontario",203,8,42,175,209,55,26,32,106,21,24,8,12,8,13,1,32,42,36,36,29,1,0,3,1,3,25,49,57,52,20,9,15,7,13,11,692,164,110,28,4,131,253,637,384,0.187380670970088,0.505318665333212,0.3073006636967,0.523865645256335,0.476134354743665,0.448275862068966,0.551724137931034,0.235294117647059,0.735294117647059,0.0294117647058824,0.432432432432432,0.567567567567568,0.19672131147541,0.80327868852459,0,0.746478873239437,0.253521126760563,0.117647058823529,0.838235294117647,0.0441176470588235,0.452830188679245,0.547169811320755,0.0416666666666667,0.833333333333333,0.125,0.368421052631579,0.631578947368421,0.196969696969697,0.787878787878788,0.0151515151515152,0.544270833333333,0.455729166666667,0.16600790513834,0.802371541501976,0.0316205533596838,0.598540145985402,0.401459854014599,0.171779141104294,0.803680981595092,0.0245398773006135,0.505318665333212,0.735294117647059,0.80327868852459,0.838235294117647,0.833333333333333,0.787878787878788,0.803680981595092,0.802371541501976,"TRUMP"
"36","Orange",36071,"Orange",812,2102256780,69822194,372813,271284,134042,137242,70848,29.2,297221,287802,36.6,34.8,38.2,12077,12855,16659,4372,3120,"Orange",832,19,630,435,931,311,303,344,166,87,31,126,201,159,112,32,106,136,95,52,46,3,7,4,2,3,173,190,231,167,71,82,81,51,63,34,3158,813,337,486,14,594,1481,2847,1366,0.129187197217507,0.689785102066167,0.181027700716326,0.484397561366918,0.515602438633082,0.740831295843521,0.259168704156479,0.417218543046358,0.572847682119205,0.00993377483443709,0.716666666666667,0.283333333333333,0.505025125628141,0.477386934673367,0.0175879396984925,0.636015325670498,0.363984674329502,0.403553299492386,0.586294416243655,0.0101522842639594,0.402597402597403,0.597402597402597,0.30188679245283,0.669811320754717,0.0283018867924528,0.62589928057554,0.37410071942446,0.398576512455516,0.594306049822064,0.00711743772241993,0.681551976573939,0.318448023426061,0.425388251181634,0.561782579338285,0.012829169480081,0.70695652173913,0.29304347826087,0.444241316270567,0.542961608775137,0.0127970749542962,0.689785102066167,0.572847682119205,0.477386934673367,0.586294416243655,0.669811320754717,0.594306049822064,0.542961608775137,0.561782579338285,"TRUMP"
"37","Orleans",36073,"Orleans",391,1013357365,1103755920,42883,33343,16330,17013,46359,15.4,39297,38528,41,40,42,923,725,2643,799,702,"Orleans",21,0,4,7,10,4,0,6,2,1,1,0,1,1,2,0,0,6,0,1,0,0,0,0,0,0,1,4,13,3,0,0,1,2,0,1,46,8,6,2,0,18,25,42,17,0.169401544401544,0.637789575289575,0.19280888030888,0.560072815533981,0.439927184466019,0,0,0,1,0,0.5,0.5,0.2,0.8,0,1,0,0.0714285714285714,0.928571428571429,0,1,0,0,0,0,0.5,0.5,0.4,0.6,0,0.588235294117647,0.411764705882353,0.16,0.84,0,0.571428571428571,0.428571428571429,0.1,0.9,0,0.637789575289575,1,0.8,0.928571428571429,0,0.6,0.9,0.84,"TRUMP"
"38","Oswego",36075,"Oswego",952,2464761256,933517775,122109,93886,46422,47464,47860,17.6,119116,117632,38.5,37.7,39.3,3273,2631,6423,3285,2026,"Oswego",160,1,20,143,140,37,46,16,44,23,11,3,5,3,7,2,34,39,36,20,14,1,0,0,0,0,26,40,50,23,21,11,12,3,5,6,501,106,109,11,1,116,181,464,283,0.172660644281575,0.547383671382308,0.279955684336117,0.554369918699187,0.445630081300813,0.575,0.425,0.1,0.866666666666667,0.0333333333333333,0.290909090909091,0.709090909090909,0.111111111111111,0.888888888888889,0,0.55,0.45,0.0566037735849057,0.943396226415094,0,0.44,0.56,0.0869565217391304,0.91304347826087,0,0.534883720930233,0.465116279069767,0.233333333333333,0.766666666666667,0,0.49469964664311,0.50530035335689,0.110497237569061,0.883977900552486,0.00552486187845304,0.493023255813954,0.506976744186047,0.0859375,0.90625,0.0078125,0.547383671382308,0.866666666666667,0.888888888888889,0.943396226415094,0.91304347826087,0.766666666666667,0.90625,0.883977900552486,"TRUMP"
"39","Otsego",36077,"Otsego",1002,2594391877,36393713,62259,50641,24217,26424,48588,27.7,59860,58935,40.9,40.1,41.7,2868,1995,2719,1516,1035,"Otsego",70,0,12,19,33,19,7,6,15,3,2,2,5,1,4,0,2,4,9,3,1,0,0,0,0,0,6,32,21,4,7,2,9,6,2,0,153,28,15,8,0,59,82,134,52,0.196394686907021,0.515939278937381,0.287666034155598,0.58975940777298,0.41024059222702,0.777777777777778,0.222222222222222,0.25,0.75,0,0.6,0.4,0.135135135135135,0.864864864864865,0,0.625,0.375,0.0454545454545455,0.954545454545455,0,0.666666666666667,0.333333333333333,0,1,0,0.5,0.5,0.5,0.5,0,0.634615384615385,0.365384615384615,0.146341463414634,0.853658536585366,0,0.651162790697674,0.348837209302326,0.119402985074627,0.880597014925373,0,0.515939278937381,0.75,0.864864864864865,0.954545454545455,1,0.5,0.880597014925373,0.853658536585366,"TRUMP"
"40","Putnam",36079,"Putnam",230,596504166,41282767,99710,76060,37608,38452,96148,37.9,92223,90470,41.9,40.9,42.9,3832,3718,6027,1587,986,"Putnam",77,4,25,43,36,29,3,7,16,3,7,2,6,7,8,2,6,8,10,3,16,0,1,0,2,1,12,18,17,15,15,8,1,7,6,7,214,26,24,15,1,47,106,185,79,0.114651162790698,0.700813953488372,0.18453488372093,0.507549668874172,0.492450331125828,0.333333333333333,0.666666666666667,0.142857142857143,0.857142857142857,0,0.466666666666667,0.533333333333333,0.24,0.72,0.04,0.615384615384615,0.384615384615385,0.291666666666667,0.708333333333333,0,0.304347826086957,0.695652173913043,0.111111111111111,0.833333333333333,0.0555555555555556,0.5,0.5,0.32,0.6,0.08,0.455696202531646,0.544303797468354,0.235849056603774,0.726415094339623,0.0377358490566038,0.52,0.48,0.238095238095238,0.746031746031746,0.0158730158730159,0.700813953488372,0.857142857142857,0.72,0.708333333333333,0.833333333333333,0.6,0.746031746031746,0.726415094339623,"TRUMP"
"41","Queens",36081,"Queens",109,281096933,180458283,2230722,1768821,843372,925449,57720,30.4,941608,886053,37.2,35.7,38.8,81762,133210,20951,5601,4495,"Queens",2137,71,550,1658,1359,642,236,356,537,120,110,92,127,150,117,64,288,426,447,199,298,11,21,21,6,12,358,524,672,327,256,128,166,127,128,93,6417,1129,1161,369,53,1554,2758,5775,3017,0.144780494089606,0.674815602151577,0.180403903758817,0.38033790447128,0.61966209552872,0.450381679389313,0.549618320610687,0.199566160520607,0.776572668112798,0.0238611713665944,0.455242966751918,0.544757033248082,0.188988095238095,0.779761904761905,0.03125,0.545731707317073,0.454268292682927,0.177935943060498,0.797153024911032,0.0249110320284698,0.269607843137255,0.730392156862745,0.192771084337349,0.771084337349398,0.036144578313253,0.376175548589342,0.623824451410658,0.26,0.726666666666667,0.0133333333333333,0.450447464368578,0.549552535631422,0.199419869470631,0.774836838288615,0.0257432922407542,0.493013100436681,0.506986899563319,0.186740890688259,0.786437246963563,0.0268218623481781,0.674815602151577,0.776572668112798,0.779761904761905,0.797153024911032,0.771084337349398,0.726666666666667,0.786437246963563,0.774836838288615,"TRUMP"
"42","Rensselaer",36083,"Rensselaer",652,1689789426,33571435,159429,125460,61383,64077,60709,28.6,143012,139529,39.2,37.4,40.8,7003,5068,4758,2600,1576,"Rensselaer",141,3,50,97,173,50,43,53,58,10,9,3,9,12,16,10,32,29,22,9,5,0,0,2,0,1,33,35,44,12,17,8,8,15,17,2,514,154,83,24,2,112,194,464,270,0.176404745914484,0.532572196104768,0.291023057980748,0.580150774583713,0.419849225416287,0.573333333333333,0.426666666666667,0.0833333333333333,0.916666666666667,0,0.646341463414634,0.353658536585366,0.204545454545455,0.795454545454545,0,0.725,0.275,0.206896551724138,0.758620689655172,0.0344827586206897,0.642857142857143,0.357142857142857,0.357142857142857,0.607142857142857,0.0357142857142857,0.526315789473684,0.473684210526316,0.571428571428571,0.428571428571429,0,0.640740740740741,0.359259259259259,0.257731958762887,0.72680412371134,0.0154639175257732,0.649789029535865,0.350210970464135,0.173913043478261,0.811594202898551,0.0144927536231884,0.532572196104768,0.916666666666667,0.795454545454545,0.758620689655172,0.607142857142857,0.428571428571429,0.811594202898551,0.72680412371134,"TRUMP"
"43","Richmond",36085,"Richmond",58,151178512,113754972,468730,359529,171187,188342,73197,30.8,350679,341677,38.4,36.7,39.9,15471,17612,21521,2690,2096,"Richmond",1609,29,331,422,301,304,41,58,140,21,41,63,81,81,78,28,113,101,75,63,70,3,8,7,8,3,406,394,432,182,195,88,80,55,48,33,2996,239,289,225,18,1232,1969,2692,723,0.0796746113201809,0.818071235792755,0.102254152887064,0.467641991355077,0.532358008644923,0.266233766233766,0.733766233766234,0.133474576271186,0.860169491525424,0.00635593220338983,0.364779874213836,0.635220125786163,0.167701863354037,0.815734989648033,0.0165631469979296,0.651162790697674,0.348837209302326,0.155769230769231,0.830769230769231,0.0134615384615385,0.369369369369369,0.630630630630631,0.123893805309735,0.86283185840708,0.0132743362831858,0.25,0.75,0.291044776119403,0.67910447761194,0.0298507462686567,0.416320885200553,0.583679114799447,0.16810563737938,0.817166074149314,0.0147282884713052,0.452651515151515,0.547348484848485,0.152542372881356,0.835254237288136,0.0122033898305085,0.818071235792755,0.860169491525424,0.815734989648033,0.830769230769231,0.86283185840708,0.67910447761194,0.835254237288136,0.817166074149314,"TRUMP"
"44","Rockland",36087,"Rockland",174,449492975,66800379,311687,224107,107895,116212,84855,40.3,234099,228295,36.7,34.5,38.8,11790,17868,9219,3158,2367,"Rockland",153,8,163,64,78,77,10,12,47,1,8,24,60,55,14,10,16,12,12,13,11,1,2,5,0,0,19,33,65,11,25,15,17,22,7,16,543,69,40,139,8,117,324,466,142,0.160539880629409,0.625271296798698,0.214188822571894,0.397531863240947,0.602468136759053,0.384615384615385,0.615384615384615,0.545454545454545,0.431818181818182,0.0227272727272727,0.5,0.5,0.631578947368421,0.347368421052632,0.0210526315789474,0.796610169491525,0.203389830508475,0.44,0.52,0.04,0.421052631578947,0.578947368421053,0.285714285714286,0.714285714285714,0,0.0714285714285714,0.928571428571429,0.56,0.44,0,0.549295774647887,0.450704225352113,0.503086419753086,0.472222222222222,0.0246913580246914,0.63302752293578,0.36697247706422,0.526515151515151,0.443181818181818,0.0303030303030303,0.625271296798698,0.431818181818182,0.347368421052632,0.52,0.714285714285714,0.44,0.443181818181818,0.472222222222222,"TRUMP"
