"Intercept","Candidate_TS18","Candidate_TS19b4","Candidate_TS17","Perc_BachelorsDeg_and_higher","perc_Fem","MedianAge_Total","perc_white","Estimate_MedianIncome_2015","y","yhat","residual","CV_Score","Stud_residual","Intercept_SE","Candidate_TS18_SE","Candidate_TS19b4_SE","Candidate_TS17_SE","Perc_BachelorsDeg_and_higher_SE","perc_Fem_SE","MedianAge_Total_SE","perc_white_SE","Estimate_MedianIncome_2015_SE","Intercept_TV","Candidate_TS18_TV","Candidate_TS19b4_TV","Candidate_TS17_TV","Perc_BachelorsDeg_and_higher_TV","perc_Fem_TV","MedianAge_Total_TV","perc_white_TV","Estimate_MedianIncome_2015_TV","Local_R2","residual_ols","yhat_ols","Intercept_p_by","Candidate_TS18_p_by","Candidate_TS19b4_p_by","Candidate_TS17_p_by","Perc_BachelorsDeg_and_higher_p_by","perc_Fem_p_by","MedianAge_Total_p_by","perc_white_p_by","Estimate_MedianIncome_2015_p_by","Intercept_p","Candidate_TS18_p","Candidate_TS19b4_p","Candidate_TS17_p","Perc_BachelorsDeg_and_higher_p","perc_Fem_p","MedianAge_Total_p","perc_white_p","Estimate_MedianIncome_2015_p","Intercept_t","Candidate_TS18_t","Candidate_TS19b4_t","Candidate_TS17_t","Perc_BachelorsDeg_and_higher_t","perc_Fem_t","MedianAge_Total_t","perc_white_t","Estimate_MedianIncome_2015_t"
"60",1.41905649909954,0.121436380998545,0.0249356840579179,0.034538605161827,-0.011129274386825,-0.885122366578335,-0.0091407718102962,-0.219155514203836,0.00000627317575538748,0.722491812445083,0.734915913340593,-0.01242410089551,-0.0179635740914038,-0.401291083028127,0.62058567316851,0.0700545507018946,0.0535138041373477,0.0783048048103298,0.00157434551984102,0.994999056483078,0.00668662220296732,0.111600714002481,0.00000079730912310229,2.28664076605941,1.73345456907286,0.465967323009188,0.441079002054684,-7.06914349268696,-0.889571061209733,-1.36702381753224,-1.9637465240497,7.86793424735799,0.949392691914795,0.0139393924654437,0.708552419979639,0.817001498447481,1,1,1,0,1,1,1,0,0.028,0.091,0.644,0.662,0,0.379,0.179,0.057,0,2.28664076605941,1.73345456907286,0.465967323009188,0.441079002054684,-7.06914349268696,-0.889571061209733,-1.36702381753224,-1.9637465240497,7.86793424735799
"10",1.99589260312596,0.131834275195689,0.0335439364832327,-0.0248980253908054,-0.0104246317184693,-2.10924735905509,-0.00466114315583753,-0.357060165734475,0.000006295480732532,0.691900075700227,0.659487719266449,0.032412356433778,0.0543396219685223,1.1731086904017,0.727153736196493,0.0684851901062757,0.0518675899085228,0.068189914640353,0.00169866368222537,1.07455624245771,0.00888538808565903,0.125060460383901,0.00000105165829334381,2.74480141375032,1.92500415040256,0.646722482043083,-0.365127680861934,-6.13696038100508,-1.96290084754507,-0.524585207860599,-2.85510036216403,5.98624170263055,0.898835704223147,0.106277636923446,0.585622438776781,0.525215249001952,1,1,1,0,1,1,0.4419844171929,0,0.009,0.062,0.522,0.717,0,0.057,0.603,0.007,0,2.74480141375032,1.92500415040256,0.646722482043083,-0.365127680861934,-6.13696038100508,-1.96290084754507,-0.524585207860599,-2.85510036216403,5.98624170263055
"28",0.869274147569615,0.0750819572221701,0.0138657613476838,-0.0518526742389028,-0.00359071281907988,-0.503350862839153,0.00618459871856758,-0.254266485570265,-0.00000121951443821834,0.495848161328588,0.509990805206019,-0.014142643877431,-0.035969418762659,-0.673393559161383,0.505268266948046,0.0531076722157559,0.0672900413579789,0.0532677299064682,0.00291778041366502,0.939016472286869,0.00527039251317935,0.259340567447306,0.00000357883725885873,1.72042102073867,1.41376855903496,0.206059634796757,-0.973435029612675,-1.23063161376479,-0.536040503755274,1.17346074378751,-0.980434677355011,-0.340757164970177,0.955606134637599,-0.0792279722108924,0.57507613353948,1,1,1,1,1,1,1,1,1,0.093,0.165,0.838,0.336,0.226,0.595,0.248,0.333,0.735,1.72042102073867,1.41376855903496,0.206059634796757,-0.973435029612675,-1.23063161376479,-0.536040503755274,1.17346074378751,-0.980434677355011,-0.340757164970177
"42",0.680058822037444,0.0767957266869297,0.0351458615767321,-0.062532443345888,-0.00346089665188841,-0.278927017911738,0.00510566299820681,-0.152685785207039,-0.00000100398538636382,0.375154511742892,0.375311383508779,-0.000156871765887079,-0.00368007899279482,-0.0128956183926604,0.530149664106903,0.0527360379373251,0.0700375493881674,0.0519149178283108,0.00302701122486079,0.946325201361728,0.00542953710614814,0.270589671801257,0.00000366556297151039,1.28276761842918,1.45622859984663,0.501814553532479,-1.20451781417994,-1.14333789827541,-0.294747532360305,0.940349591206478,-0.56427055840913,-0.273896641298221,0.955927835817726,0.0464738602740439,0.328680651468848,1,1,1,1,1,1,1,1,1,0.207,0.153,0.619,0.236,0.26,0.77,0.353,0.576,0.786,1.28276761842918,1.45622859984663,0.501814553532479,-1.20451781417994,-1.14333789827541,-0.294747532360305,0.940349591206478,-0.56427055840913,-0.273896641298221
"18",1.93357168888011,0.0758439563271346,0.0192224770750018,-0.028611026195242,-0.00999216671875894,-2.07491985422233,-0.00206409002199918,-0.360188723352226,0.00000586569679394877,0.644146415246546,0.57882724684369,0.0653191684028558,0.0759356989728076,1.77204368856241,0.632750134231615,0.0587672835292145,0.0532271201093947,0.0726409764236656,0.0016853590923823,0.969210715244938,0.00681778440303658,0.100630159622455,0.000000992946099722774,3.05582185490668,1.29058128557926,0.361140656032017,-0.393868964926535,-5.92880577434375,-2.14083462098122,-0.302750849833247,-3.5793317302048,5.90736677004567,0.905662944110079,0.0942480117345232,0.549898403512023,0.285302110568962,1,1,1,0,0.962894623170246,1,0.0802412185975205,0,0.004,0.204,0.72,0.696,0,0.039,0.764,0.001,0,3.05582185490668,1.29058128557926,0.361140656032017,-0.393868964926535,-5.92880577434375,-2.14083462098122,-0.302750849833247,-3.5793317302048,5.90736677004567
"19",0.622414381299687,0.0520367310624378,-0.0560141527642835,-0.00418960327512353,-0.00576318958440268,0.37780980556699,0.00317347172301614,-0.372289618225153,0.00000127936667850778,0.485980100788216,0.506249975218511,-0.0202698744302953,-0.0416612226060614,-0.912919866396812,0.471830133033905,0.0607930262315614,0.0496077142225414,0.047204434514358,0.0037354161100089,0.757138079880802,0.0039665074263017,0.274771856425075,0.00000298475937471441,1.31914928217389,0.855965466568965,-1.12914198209179,-0.0887544426329097,-1.54285076004262,0.498997231292962,0.800067006549143,-1.35490447627655,0.42863310501544,0.799807648093178,-0.0426157473501456,0.528595848138362,1,1,1,1,1,1,1,1,1,0.195,0.397,0.266,0.93,0.131,0.621,0.429,0.183,0.671,1.31914928217389,0.855965466568965,-1.12914198209179,-0.0887544426329097,-1.54285076004262,0.498997231292962,0.800067006549143,-1.35490447627655,0.42863310501544
"8",0.417967928265255,0.0994455872231651,-0.0806583815785729,-0.00193859419032103,-0.00972043830331,0.65776440503142,0.00769565160993861,-0.623735648108938,0.00000477148483221003,0.459869036482694,0.519550359700615,-0.0596813232179212,-0.109782211805544,-2.33978862595725,0.430167142943967,0.0607823477022299,0.0516186299738488,0.0530094753484474,0.00333723260383604,0.761206283037227,0.00430964615992194,0.279504964762994,0.00000202883953098653,0.971640756671409,1.63609322414371,-1.5625827655526,-0.0365707107564839,-2.91272424107827,0.864107955608205,1.78568061608056,-2.23157269724291,2.35182958500906,0.810952153578868,-0.098504819228781,0.558373855711475,1,1,1,1,0.398439154415274,1,1,0.850003529419252,0.763949453093749,0.337,0.11,0.126,0.971,0.006,0.393,0.082,0.031,0.024,0.971640756671409,1.63609322414371,-1.5625827655526,-0.0365707107564839,-2.91272424107827,0.864107955608205,1.78568061608056,-2.23157269724291,2.35182958500906
"45",0.87727042775861,0.100888963524637,0.0567838747667656,-0.0963687717874434,-0.00642894145867528,-0.038134210688917,0.00167595214309235,-0.383173395061787,0.00000104128655375571,0.551078250154036,0.565499231600198,-0.0144209814461622,-0.0209347059864533,-0.458004066122572,0.418356871448351,0.0536272103385861,0.0780930722807719,0.038900121237316,0.00273849691734207,0.693885049416293,0.0051760600541067,0.231530661998754,0.00000401636058890066,2.09694279604277,1.88130172887335,0.727130757035755,-2.47733859746944,-2.34761683241736,-0.0549575332700944,0.323789161171468,-1.6549574546798,0.259261221871697,0.924103578712791,-0.0434734174014213,0.594551667555457,1,1,1,0.679690322237821,0.763949453093749,1,1,1,1,0.043,0.067,0.471,0.018,0.024,0.956,0.748,0.106,0.797,2.09694279604277,1.88130172887335,0.727130757035755,-2.47733859746944,-2.34761683241736,-0.0549575332700944,0.323789161171468,-1.6549574546798,0.259261221871697
"11",1.67226535155131,0.12016247739077,0.0848610735587952,0.0540630674934872,-0.0113794367852771,-1.16762153824224,-0.0143009384042783,-0.123811527089844,0.00000604884599621826,0.578660227171094,0.57996935431823,-0.00130912714713616,-0.00176734401301737,-0.0382407873679412,0.677788934986083,0.0815666535993895,0.0577855729189422,0.0892531760793848,0.00159897916570361,1.07896761764834,0.00738919137712268,0.117741902696223,0.000000807417261863175,2.46723613389416,1.47318140549129,1.46855121913964,0.605727099788602,-7.11668859066697,-1.08216550630789,-1.9353861166128,-1.05155024893118,7.49159855990706,0.947337209699975,-0.0368654556787411,0.615525682849835,0.679690322237821,1,1,1,0,1,1,1,0,0.018,0.149,0.15,0.548,0,0.286,0.06,0.299,0,2.46723613389416,1.47318140549129,1.46855121913964,0.605727099788602,-7.11668859066697,-1.08216550630789,-1.9353861166128,-1.05155024893118,7.49159855990706
"29",1.09981056223993,0.14407773276346,-0.0357868787101741,-0.0725278863233747,-0.0081409110408938,0.148602327985464,0.0056527319154244,-0.781540488439887,0.000000482010595235472,0.651360946745562,0.64392019271084,0.00744075403472189,0.0499052987257153,0.631423808708559,0.415404688127274,0.0574898342918733,0.0781933864544748,0.0438810805635334,0.00340748793141188,0.731782062185331,0.0063207323920212,0.221666157955458,0.00000372130082190882,2.64756415532547,2.50614277355513,-0.457671426355344,-1.65282817542209,-2.38912395429105,0.203069104402055,0.894315969231662,-3.52575465577804,0.129527447068423,0.842293619142845,0.0188436662355504,0.632517280510012,0.616252558828957,0.669839737857562,1,1,0.736823711643319,1,1,0.0802412185975205,1,0.012,0.016,0.65,0.106,0.022,0.84,0.377,0.001,0.898,2.64756415532547,2.50614277355513,-0.457671426355344,-1.65282817542209,-2.38912395429105,0.203069104402055,0.894315969231662,-3.52575465577804,0.129527447068423
"12",0.907840246705967,0.102505110944861,0.0444343842810382,-0.0955155915443199,-0.00570323221155937,-0.142723707492209,0.00360087498431392,-0.398943033381434,0.0000000516985884780388,0.514645902855024,0.526361498838042,-0.0117155959830181,-0.0342084071080535,-0.575930575927964,0.407089088152963,0.0513035961151,0.077291569161963,0.0381994155926262,0.00303960035202181,0.671197208504077,0.00595138354848646,0.224979426633253,0.00000371117447900091,2.23007757546389,1.99801025087774,0.574893028603505,-2.50044640899579,-1.87630989309691,-0.212640496241488,0.605048381603582,-1.77324228864609,0.0139305195081953,0.923842780667218,-0.0384602542321032,0.553106157087127,0.850003529419252,1,1,0.679690322237821,1,1,1,1,1,0.032,0.053,0.569,0.017,0.068,0.833,0.549,0.084,0.989,2.23007757546389,1.99801025087774,0.574893028603505,-2.50044640899579,-1.87630989309691,-0.212640496241488,0.605048381603582,-1.77324228864609,0.0139305195081953
