"Intercept","Candidate_TS18","Perc_BachelorsDeg_and_higher","perc_Fem","MedianAge_Total","perc_white","Estimate_MedianIncome_2015","y","yhat","residual","CV_Score","Stud_residual","Intercept_SE","Candidate_TS18_SE","Perc_BachelorsDeg_and_higher_SE","perc_Fem_SE","MedianAge_Total_SE","perc_white_SE","Estimate_MedianIncome_2015_SE","Intercept_TV","Candidate_TS18_TV","Perc_BachelorsDeg_and_higher_TV","perc_Fem_TV","MedianAge_Total_TV","perc_white_TV","Estimate_MedianIncome_2015_TV","Local_R2","residual_ols","yhat_ols","Intercept_p_by","Candidate_TS18_p_by","Perc_BachelorsDeg_and_higher_p_by","perc_Fem_p_by","MedianAge_Total_p_by","perc_white_p_by","Estimate_MedianIncome_2015_p_by","Intercept_p","Candidate_TS18_p","Perc_BachelorsDeg_and_higher_p","perc_Fem_p","MedianAge_Total_p","perc_white_p","Estimate_MedianIncome_2015_p","Intercept_t","Candidate_TS18_t","Perc_BachelorsDeg_and_higher_t","perc_Fem_t","MedianAge_Total_t","perc_white_t","Estimate_MedianIncome_2015_t"
"23",0.994794497808594,0.0569043205626757,-0.00526837955045139,-0.165657116044246,0.00213462171723525,-0.28861765125172,-0.00000263821574444852,0.455310199789695,0.45825655148204,-0.00294635169234492,-0.0114932880096166,-0.170675717057914,0.42659678811958,0.0444525540654368,0.00239342202012243,0.873223441627641,0.00376776923223058,0.253626978786887,0.00000301812754752905,2.33193152295779,1.28011363484107,-2.20119122585072,-0.189707591605042,0.566547892311207,-1.13796116104129,-0.874123343994668,0.960207883787889,-0.0419067111876817,0.497216910977377,0.656071075989694,1,0.811142421223622,1,1,1,1,0.025,0.209,0.034,0.851,0.574,0.263,0.388,2.33193152295779,1.28011363484107,-2.20119122585072,-0.189707591605042,0.566547892311207,-1.13796116104129,-0.874123343994668
"24",1.07021998311217,0.0591526260976891,-0.0079690207575724,-0.179340257236775,-0.000287042609093027,-0.448593488425833,0.0000025070783183109,0.505318665333212,0.483941031629719,0.0213776337034925,0.0486065960199477,0.915750018406476,0.370602722386783,0.052805225812506,0.00339557707115486,0.631880874727285,0.00682776911184748,0.221940692000626,0.0000045207749501889,2.88778230289205,1.12020401745313,-2.34688260362828,-0.283819726802424,-0.0420404680344205,-2.02123136763297,0.554568264497692,0.900740855991229,-0.00892858082329338,0.514247246156505,0.274925022319491,1,0.635606473619373,1,1,1,1,0.006,0.27,0.024,0.778,0.967,0.051,0.583,2.88778230289205,1.12020401745313,-2.34688260362828,-0.283819726802424,-0.0420404680344205,-2.02123136763297,0.554568264497692
"56",1.38720857616042,0.191574305248524,-0.0117465410401183,-0.589196544056801,-0.0135660969153514,-0.0696122685035078,0.00000589032075747192,0.689785102066167,0.704650792518947,-0.0148656904527799,-0.0305831472004509,-0.578207864033157,0.672814272479519,0.085123783246358,0.00157747849721326,1.07400555147367,0.00745048729941243,0.116440358479554,0.000000850644845756551,2.06180016224708,2.25053795710754,-7.44640327007277,-0.548597298448176,-1.8208335066112,-0.597836260661558,6.92453588222609,0.94214226481682,0.053494285667794,0.636290816398373,1,0.758373684449104,0,1,1,1,0,0.046,0.031,0,0.587,0.077,0.554,0,2.06180016224708,2.25053795710754,-7.44640327007277,-0.548597298448176,-1.8208335066112,-0.597836260661558,6.92453588222609
"25",1.08794551735308,0.0745448251673601,-0.00931365053415213,0.103039881379986,0.00379564487408907,-0.777427857390393,0.00000284784287688122,0.637789575289575,0.645895160937135,-0.00810558564755981,-0.0155106085047013,-0.34258663615977,0.383585197215654,0.0500230346472684,0.00367082321267959,0.75856734888958,0.00700560849751859,0.217681882375801,0.00000394744780957627,2.83625521852823,1.490209974125,-2.53721031892284,0.135834849115006,0.541800883596836,-3.5713944077728,0.721439019401986,0.799646608277801,0.025093190311978,0.612696384977597,0.31573420532004,1,0.4966387499965,1,1,0.0656071075989694,1,0.007,0.145,0.016,0.893,0.591,0.001,0.475,2.83625521852823,1.490209974125,-2.53721031892284,0.135834849115006,0.541800883596836,-3.5713944077728,0.721439019401986
"17",1.21028450740016,0.0477654105103973,-0.00614930819052243,-0.111895807195935,0.000741898285666788,-0.386667643792052,-0.00000395137147160087,0.547383671382308,0.554905551015232,-0.00752187963292372,-0.0177755417571356,-0.3522273611516,0.453084869195764,0.0457924258692036,0.00249964404034089,0.924107012474826,0.00394179762701902,0.279855517582133,0.00000345686126051534,2.67120928039033,1.04308539248017,-2.46007355098601,-0.121085335015768,0.188213184913769,-1.38166882372998,-1.14305179578188,0.955068077326489,-0.032019200665636,0.579402872047944,0.407100513819246,1,0.559668795436106,1,1,1,1,0.011,0.304,0.019,0.904,0.852,0.175,0.26,2.67120928039033,1.04308539248017,-2.46007355098601,-0.121085335015768,0.188213184913769,-1.38166882372998,-1.14305179578188
"6",1.86838825945906,0.0169715541502298,-0.00337051649394207,-2.01751815456081,0.00609147183272656,-0.492159525146984,-0.000000566267874721157,0.515939278937381,0.492725139468141,0.0232141394692403,0.0470955834267495,0.925513740306558,0.708901247369184,0.0497327103795168,0.00365452391765386,1.17496628323581,0.00458999623803317,0.211634655650822,0.0000029709583157513,2.63561147112221,0.341255363335673,-0.922286067867872,-1.71708599927195,1.32711913405332,-2.32551480585014,-0.190601083737507,0.854887707908158,0.0141403538534503,0.501798925083931,0.427661145830319,1,1,1,1,0.664199390205496,1,0.012,0.735,0.362,0.094,0.193,0.026,0.85,2.63561147112221,0.341255363335673,-0.922286067867872,-1.71708599927195,1.32711913405332,-2.32551480585014,-0.190601083737507
"26",1.41240660850671,0.163369931836199,-0.0112411323911023,-0.729748567019222,-0.0113399958508102,-0.118120297055749,0.00000577183256541434,0.700813953488372,0.707701023115881,-0.00688706962750862,-0.0103182915978438,-0.223567244435373,0.702065137889882,0.080349013958106,0.00151796312786149,1.14244586451208,0.00697843320588118,0.117109708808959,0.000000797747767722597,2.01178855391086,2.03325372382765,-7.40540543098624,-0.638759865729728,-1.62500600295969,-1.00862941473486,7.23515978226014,0.94921229396933,0.0247676220684736,0.676046331419898,1,1,0,1,1,1,0,0.052,0.049,0,0.527,0.113,0.32,0,2.01178855391086,2.03325372382765,-7.40540543098624,-0.638759865729728,-1.62500600295969,-1.00862941473486,7.23515978226014
"7",1.38923749223429,0.24385937505547,-0.0117968608948135,-0.414303226536612,-0.018076948596924,0.0182660924236183,0.00000568019255231721,0.674815602151577,0.666654891645653,0.00816071050592404,0.0229009489498779,0.448842335170481,0.764740334358969,0.0904702191644784,0.00154463170068438,1.26325226232489,0.00766583069633711,0.13494876562732,0.000000805004646617056,1.81661333895615,2.69546572681695,-7.6373292672853,-0.327965552797926,-2.35811998894803,0.135355757710765,7.05609908736253,0.956083539637045,-0.0347557375519814,0.709571339703558,1,0.407100513819246,0,1,0.635606473619373,1,0,0.078,0.011,0,0.745,0.024,0.893,0,1.81661333895615,2.69546572681695,-7.6373292672853,-0.327965552797926,-2.35811998894803,0.135355757710765,7.05609908736253
"43",0.424195811913074,0.0892318460358726,-0.0113687049446406,0.344058925117252,0.0100022609573478,-0.664418362408021,0.00000650090012943843,0.532572196104768,0.551020589745173,-0.0184483936404054,-0.0260109937192984,-0.629545920318216,0.578448776070144,0.0532634543830956,0.00293197951432294,0.958424692494402,0.00487671072015173,0.203197585650158,0.00000141662589781565,0.733333407315629,1.67529213171334,-3.87748443981399,0.358983786427499,2.05102609757353,-3.26981425631669,4.5890027419818,0.814322525493917,-0.0437584991144334,0.576330695219201,1,1,0,1,1,0.113204420955084,0,0.468,0.102,0,0.722,0.048,0.002,0,0.733333407315629,1.67529213171334,-3.87748443981399,0.358983786427499,2.05102609757353,-3.26981425631669,4.5890027419818
"44",1.34274921729567,0.282119063390794,-0.0121074268182447,-0.217772637178423,-0.0210332268818539,0.0946669178713869,0.00000559099191356871,0.818071235792755,0.756467629508709,0.0616036062840457,0.115119084199382,2.4450339574072,0.831928472831326,0.101074318354994,0.00157875515700087,1.37562054417301,0.00837236733948112,0.147064026618613,0.00000084066157426693,1.61402002833952,2.79120421470399,-7.66897055857914,-0.158308654302152,-2.51221978551618,0.643712266337509,6.65070473625982,0.955875446723459,0.136048363407542,0.682022872385213,1,0.34990457386117,0,1,0.505918726639475,1,0,0.115,0.008,0,0.875,0.017,0.524,0,1.61402002833952,2.79120421470399,-7.66897055857914,-0.158308654302152,-2.51221978551618,0.643712266337509,6.65070473625982
"55",1.38094208928601,0.219196961336643,-0.0117480333809716,-0.477827530598808,-0.0160866623820994,-0.0211139447907775,0.00000577750279697637,0.625271296798698,0.620262767565264,0.0050085292334342,0.0106855664279359,0.213947713627818,0.706972048180963,0.0856976704071706,0.00153767642391404,1.15599643318593,0.00736876585943943,0.125160331884617,0.000000798352739484751,1.95331921939371,2.55779369841892,-7.64012063803896,-0.413346890078126,-2.1830877366652,-0.168695180596373,7.23677957278022,0.951169332433489,0.00464607951424145,0.620625217284457,1,0.475831769399119,0,1,0.84489153200624,1,0,0.058,0.015,0,0.682,0.036,0.867,0,1.95331921939371,2.55779369841892,-7.64012063803896,-0.413346890078126,-2.1830877366652,-0.168695180596373,7.23677957278022
"41",0.398959060068032,0.0581594398855428,-0.00782672282935297,0.46204103642925,0.00660548177378437,-0.439914233448973,0.00000332203308068541,0.47940367160869,0.509895776473632,-0.0304921048649417,-0.0504917333529642,-1.17907746003768,0.579133721152823,0.0545739133056396,0.00353832856277467,0.893528511241272,0.00456191172912872,0.279718419249064,0.00000268124517782332,0.688889362674072,1.06570037519249,-2.21198305654674,0.517097138609927,1.44796352187331,-1.57270384492367,1.23898892505694,0.782198584010712,-0.0420976989097169,0.521501370518407,1,1,0.79384600194753,1,1,1,1,0.495,0.294,0.033,0.608,0.156,0.124,0.223,0.688889362674072,1.06570037519249,-2.21198305654674,0.517097138609927,1.44796352187331,-1.57270384492367,1.23898892505694
"38",0.867524610009007,0.0610865536151536,-0.00886933764132114,-0.356643377244982,0.00613549024556822,-0.49949795568648,0.00000439762203022809,0.475666525603047,0.522593390791846,-0.0469268651887992,-0.0893637598097583,-1.83063106359263,0.630902021914611,0.0554073774875367,0.00325183930304611,1.04757873015473,0.00466495549234463,0.250729969920253,0.00000197148252410967,1.37505441395847,1.10249855497843,-2.72748337625814,-0.340445416634513,1.31523017864517,-1.99217491170023,2.23061679545655,0.796163357876493,-0.0727467992690483,0.548413324872095,1,1,0.400932324215924,1,1,1,0.776258886549151,0.178,0.277,0.01,0.735,0.197,0.054,0.032,1.37505441395847,1.10249855497843,-2.72748337625814,-0.340445416634513,1.31523017864517,-1.99217491170023,2.23061679545655
"39",1.90883460194238,0.0298426684145515,-0.00730579824936292,-2.06917320298426,0.00128083661182357,-0.4023701872106,0.00000328067733064278,0.53945945945946,0.538753528683372,0.000705930776087715,0.00163983574158555,0.0308625590128495,0.723951074646843,0.0587958715383929,0.00338108120017805,1.24041686304582,0.00501161060737416,0.254649212927546,0.00000216431082210962,2.63669005930207,0.50756401144704,-2.16078757557736,-1.66812727610252,0.255573848841913,-1.58009593897737,1.51580692437005,0.815512299860959,0.0110645972831582,0.528394862176302,0.427661145830319,1,0.854466969368978,1,1,1,1,0.012,0.615,0.037,0.104,0.8,0.123,0.138,2.63669005930207,0.50756401144704,-2.16078757557736,-1.66812727610252,0.255573848841913,-1.58009593897737,1.51580692437005
"27",0.921365942270229,0.0563434292225105,-0.00431933869461922,-0.539236541885411,0.00397307980886288,-0.214398927519056,-0.000000633789053652486,0.530623306233062,0.53243703859561,-0.001813732362548,-0.00276219851559167,-0.0611755343538055,0.401100205026569,0.0464674828062307,0.00318466651470087,0.694183902436094,0.00568690887982634,0.238905474886118,0.00000353015929320196,2.29709666243925,1.21253456868887,-1.35629230711616,-0.776792057541341,0.698636094374033,-0.897421574877079,-0.179535539620826,0.94930221216845,-0.0349007709534412,0.565524077186503,0.683695121294523,1,1,1,1,1,1,0.027,0.233,0.183,0.442,0.489,0.375,0.859,2.29709666243925,1.21253456868887,-1.35629230711616,-0.776792057541341,0.698636094374033,-0.897421574877079,-0.179535539620826
"40",0.806818578883478,0.0578711209816746,-0.0040865420283447,-0.308226112225765,0.00464395869886115,-0.220425197004909,-0.00000124353707479885,0.535472972972973,0.535170663475967,0.000302309497005604,0.000828571812619416,0.0132530617268583,0.435509181251775,0.0466889385297812,0.00306073329052036,0.750829084963055,0.00538122292175228,0.237775682369934,0.0000037356742638203,1.85258684228988,1.23950389115745,-1.33515129887385,-0.410514347937029,0.862993183220319,-0.92703002598041,-0.332881559519899,0.950159840532352,-0.00196099232916219,0.537433965302135,1,1,1,1,1,1,1,0.072,0.223,0.19,0.684,0.394,0.36,0.741,1.85258684228988,1.23950389115745,-1.33515129887385,-0.410514347937029,0.862993183220319,-0.92703002598041,-0.332881559519899
"46",1.02670095551475,-0.0349721381341196,-0.000478261893249969,-0.0726937635128864,-0.00169958561109777,-0.0773225662580848,-0.00000566606292107923,0.55155010814708,0.54609593323221,0.00545417491487055,0.0108532747972426,0.245816881042992,0.407458382469487,0.0503912449781528,0.00432296632796412,0.683167072412855,0.0032876581378722,0.287675031297651,0.00000375806912530009,2.51976888852357,-0.694012187023396,-0.110632805570615,-0.106407007082677,-0.516959349124345,-0.268784419382164,-1.50770588090946,0.834334797130346,0.00798707257501344,0.543563035572067,0.4966387499965,1,1,1,1,1,1,0.016,0.492,0.913,0.916,0.608,0.79,0.14,2.51976888852357,-0.694012187023396,-0.110632805570615,-0.106407007082677,-0.516959349124345,-0.268784419382164,-1.50770588090946
"51",1.15151493109055,0.0519828579048861,-0.00785133638349541,-0.273155545105069,-0.000485203521244924,-0.462497650944313,0.00000229230503421359,0.548036465638149,0.553006804866545,-0.00497033922839552,-0.00629568719037787,-0.152018862350608,0.359982283475889,0.0536409854254879,0.00359675632334882,0.65110170985735,0.00719938412399867,0.219918491973549,0.00000418524468208371,3.19881000801438,0.969088421708711,-2.18289360681106,-0.419528225728228,-0.0673951428188878,-2.10304120764861,0.547711115678981,0.905192539305907,-0.0241112927411215,0.57214775837927,0.157457058237527,1,0.84489153200624,1,1,0.932630268022273,1,0.003,0.339,0.036,0.677,0.947,0.042,0.587,3.19881000801438,0.969088421708711,-2.18289360681106,-0.419528225728228,-0.0673951428188878,-2.10304120764861,0.547711115678981
"60",1.385895320512,0.18532702398741,-0.0112326727785367,-0.621534003189004,-0.0129396044743438,-0.102058620104357,0.00000581935285688949,0.722491812445083,0.740073502867186,-0.0175816904221034,-0.0265812446214148,-0.635096793817821,0.777816231148651,0.0857683995359691,0.00154522395251267,1.27341328542764,0.00743092814250453,0.126120029421784,0.000000822027286184853,1.78177732093011,2.16078444963507,-7.26928466276449,-0.488085062643492,-1.74131740022218,-0.809218175513119,7.07926969662765,0.959283478951499,0.0163087666124943,0.706183045832589,1,0.854466969368978,0,1,1,1,0,0.083,0.037,0,0.628,0.09,0.424,0,1.78177732093011,2.16078444963507,-7.26928466276449,-0.488085062643492,-1.74131740022218,-0.809218175513119,7.07926969662765
"10",1.81012713052889,0.0979505301639709,-0.0104430812217982,-1.85792581246895,-0.00128230819323133,-0.39773437375406,0.00000606193418394817,0.691900075700227,0.662558240965397,0.0293418347348301,0.0513634178951167,1.16626410167366,0.707424803239319,0.0723701470509201,0.00170974358221685,1.04695671948052,0.00806775960962203,0.11851701255567,0.00000102786593326908,2.55875553449676,1.35346595461596,-6.10798094545718,-1.77459657873041,-0.158942290707569,-3.35592642083546,5.89759227126875,0.906515812058429,0.101561550109808,0.590338525590419,0.475831769399119,1,0,1,1,0.113204420955084,0,0.015,0.184,0,0.084,0.875,0.002,0,2.55875553449676,1.35346595461596,-6.10798094545718,-1.77459657873041,-0.158942290707569,-3.35592642083546,5.89759227126875
"28",0.71946499961134,0.0561591528861957,-0.00285742126320748,-0.325428169516962,0.00639763556065245,-0.162188258763165,-0.0000025681610476599,0.495848161328588,0.502927467274142,-0.00707930594555417,-0.0155894044912224,-0.32247936354695,0.489359133204723,0.0484702565326443,0.00290697139312846,0.874802049593332,0.00496210447236535,0.275771132842446,0.00000319171234893898,1.47021880413204,1.15863122879024,-0.982954723930854,-0.372002065688167,1.28929884412587,-0.588126310000061,-0.804634242341303,0.966056216368694,-0.082625620300238,0.578473781628826,1,1,1,1,1,1,1,0.15,0.254,0.332,0.712,0.205,0.56,0.426,1.47021880413204,1.15863122879024,-0.982954723930854,-0.372002065688167,1.28929884412587,-0.588126310000061,-0.804634242341303
"42",0.630508250637584,0.0563396660319503,-0.00287260908358149,-0.191577126493502,0.00601411377885206,-0.122207943387649,-0.00000253543601177793,0.375154511742892,0.378589929916114,-0.00343541817322185,-0.055644529341889,-0.289900193309959,0.500411118483754,0.04679086170751,0.00301960372538424,0.871322141733626,0.00513719924133396,0.267524714579867,0.00000348339428923518,1.25998049873077,1.20407412849393,-0.951319889902426,-0.219869457365482,1.17069895410371,-0.456809919709922,-0.727863629912138,0.963626214493846,0.0435932252817106,0.331561286461181,1,1,1,1,1,1,1,0.216,0.236,0.348,0.827,0.249,0.651,0.471,1.25998049873077,1.20407412849393,-0.951319889902426,-0.219869457365482,1.17069895410371,-0.456809919709922,-0.727863629912138
"18",1.84798105850984,0.0447312349879443,-0.00994097395246638,-1.98387792506019,-0.000130854283490783,-0.378155010041602,0.00000567874417324796,0.644146415246546,0.582037969530934,0.062108445715612,0.0721960089635115,1.79427265462316,0.632149397820509,0.0639601299511439,0.00178026669348632,0.97319266685995,0.00663427593252285,0.105514875542531,0.00000108057246462889,2.92332961936088,0.699361227410143,-5.58398019175364,-2.03852535332111,-0.0197239736214925,-3.58390234644379,5.2553108274865,0.902995218807588,0.0884774280072262,0.55566898723932,0.274925022319491,1,0,1,1,0.0656071075989694,0,0.006,0.489,0,0.049,0.984,0.001,0,2.92332961936088,0.699361227410143,-5.58398019175364,-2.03852535332111,-0.0197239736214925,-3.58390234644379,5.2553108274865
"19",0.462993862732479,0.0321341996065742,-0.00562082985312295,0.469076257743744,0.00288964906170929,-0.276243647355895,0.00000139067624557917,0.485980100788216,0.502674558344979,-0.0166944575567633,-0.025412250781864,-0.597176260655469,0.429931869560308,0.0522176619375421,0.00354438748382904,0.709017472828557,0.00382290644790277,0.255770796639261,0.00000276305695242471,1.0769005405577,0.615389475787141,-1.58583955020931,0.661586315880777,0.755877524362266,-1.08004373832213,0.503310742241047,0.7848368662035,-0.0270491446670151,0.513029245455231,1,1,1,1,1,1,1,0.289,0.542,0.121,0.512,0.455,0.287,0.618,1.0769005405577,0.615389475787141,-1.58583955020931,0.661586315880777,0.755877524362266,-1.08004373832213,0.503310742241047
"8",0.194717223664895,0.0692499775294739,-0.00880393441163682,0.82591536706526,0.00748422289061878,-0.497044622272331,0.0000042103135414132,0.459869036482694,0.52923038037826,-0.0693613438955655,-0.106317023980077,-2.60795938301194,0.450994861884285,0.0555210837879462,0.00340826784775043,0.758245769372411,0.0042673949902198,0.276081691354751,0.00000237269632647671,0.431750425828256,1.24727351854231,-2.58311107134602,1.08924493934052,1.75381536224592,-1.80035343826423,1.77448478949062,0.781836411208261,-0.11206598595347,0.571935022436164,1,1,0.469929980011223,1,1,1,1,0.668,0.22,0.014,0.283,0.088,0.08,0.084,0.431750425828256,1.24727351854231,-2.58311107134602,1.08924493934052,1.75381536224592,-1.80035343826423,1.77448478949062
"45",0.936854723100142,0.0598435300506834,-0.00611524306721944,-0.221652217404743,0.00205763089171154,-0.337321996905426,0.000000614114955261477,0.551078250154036,0.561707500665503,-0.010629250511467,-0.016760800933713,-0.379428232560906,0.398208937531073,0.0503170220506896,0.00287502391740169,0.673849910157569,0.00525572409249724,0.227916583283163,0.0000044066224927297,2.35267126074245,1.18932972603976,-2.1270233719468,-0.328934105449258,0.391502836811562,-1.48002392825597,0.139361825587438,0.927821255845529,-0.0416182750703286,0.592696525224365,0.635606473619373,1,0.909200861214064,1,1,1,1,0.024,0.242,0.04,0.744,0.698,0.147,0.89,2.35267126074245,1.18932972603976,-2.1270233719468,-0.328934105449258,0.391502836811562,-1.48002392825597,0.139361825587438
"11",1.37539428880685,0.204198733315668,-0.0115468120886461,-0.520078659188883,-0.0148141415734416,-0.0460510525610709,0.00000573274234550829,0.578660227171094,0.581464139548979,-0.00280391237788524,-0.00381889469708419,-0.0874820397000556,0.724608542168161,0.0841835462092185,0.00152713542802388,1.1898722503102,0.00724101505943003,0.12557317515748,0.00000079435155313256,1.89812044540824,2.42563710500125,-7.56109240657702,-0.437087812622991,-2.04586531748045,-0.366726830816523,7.21688315822002,0.953381049551769,-0.0353281784669784,0.613988405638072,1,0.577342546870931,0,1,1,1,0,0.066,0.02,0,0.665,0.048,0.716,0,1.89812044540824,2.42563710500125,-7.56109240657702,-0.437087812622991,-2.04586531748045,-0.366726830816523,7.21688315822002
"29",1.16268806008577,0.0671266620562275,-0.00938453160851128,0.0969610393856034,0.00260688632320326,-0.79724833378056,0.00000285650138056142,0.651360946745562,0.630168216765558,0.0211927299800039,0.104422253237425,1.77961917179553,0.374005933000208,0.0489271833510749,0.00367354760139382,0.747514988219183,0.00725858201284983,0.214540521633375,0.00000395100805852754,3.10874228854845,1.37197070132901,-2.5546236572382,0.129711164209022,0.359145397625638,-3.71607343783272,0.722980398482402,0.811156861746775,0.0419927625733221,0.60936818417224,0.199083636852045,1,0.475831769399119,1,1,0.0656071075989694,1,0.004,0.178,0.015,0.898,0.722,0.001,0.474,3.10874228854845,1.37197070132901,-2.5546236572382,0.129711164209022,0.359145397625638,-3.71607343783272,0.722980398482402
"12",1.01025375360155,0.0572036932622194,-0.00586934019634925,-0.438554549056237,0.00208240391487654,-0.311043220686985,0.000000746664684397289,0.514645902855024,0.503569260593529,0.0110766422614949,0.0167780343267582,0.374174808977739,0.379510466387329,0.0485550958746874,0.00323217193888929,0.6478365297815,0.00620317005498623,0.227660787851403,0.00000396975728816406,2.66199181070933,1.17811925260847,-1.81591211956571,-0.676952485535434,0.335699956057575,-1.36625733233431,0.188088245753333,0.932369556499719,-0.0127896510148342,0.527435553869858,0.407100513819246,1,1,1,1,1,1,0.011,0.246,0.078,0.503,0.739,0.18,0.852,2.66199181070933,1.17811925260847,-1.81591211956571,-0.676952485535434,0.335699956057575,-1.36625733233431,0.188088245753333
